id x y z vx vy vz fx fy fz c_apE 
5 0.0465905 1.60999 10.5259 -1.25309 2.00976 3.33591 -0.43993 0.434442 -0.373555 -5.15397 
6 4.40266 9.44845 10.5396 -5.14186 -4.12109 -0.392688 0.249332 -1.40239 0.324766 -5.01547 
7 7.42872 4.28201 1.11146 0.075618 2.15254 3.49875 0.299497 -0.479117 0.351849 -5.07151 
8 2.8998 11.9388 1.28441 2.43296 -1.94383 1.17304 0.0558432 -0.475178 -0.0456115 -5.17307 
9 7.34128 4.19979 5.8336 -0.305478 -1.37991 -0.731379 0.755648 -0.0116333 -0.00137241 -5.14258 
10 3.04796 11.8078 6.04598 3.43496 -0.92932 -5.27272 -1.45886 1.87444 -0.0966592 -5.10608 
11 7.47531 4.26931 10.573 3.21915 -0.649189 0.696564 -0.564441 -0.548713 0.182838 -5.06465 
12 2.84703 11.8158 10.4785 -1.32162 -2.18048 0.830053 0.70923 0.631789 0.277794 -5.08068 
13 5.96013 6.70408 1.17792 -0.795237 0.599354 -0.04564 0.364416 1.23807 0.189812 -5.07918 
14 1.44002 14.5799 1.15363 -2.01518 0.0771084 -0.616846 0.359673 -0.381388 0.0628703 -5.11678 
15 5.90582 6.70368 5.76257 -0.702222 2.33276 -0.832803 -0.162189 1.17195 -0.202495 -5.10404 
16 1.354 14.388 5.85616 3.55059 -0.5014 0.595791 0.855388 -0.210633 0.550314 -5.18304 
17 6.02601 6.72226 10.6051 -1.55705 -1.894 1.99438 -1.36499 0.49995 0.229603 -5.1004 
18 1.69913 14.4617 10.4853 1.48207 -2.49216 0.121518 -1.44277 0.318692 -0.0116484 -5.06222 
19 2.87411 1.74052 1.08397 1.95777 4.46087 0.551406 0.426537 -0.480585 -0.00826477 -5.21503 
20 7.54601 9.34383 1.19847 -0.180881 2.50052 -1.75682 -1.93955 -0.106956 0.310739 -5.03889 
21 2.91936 1.70081 5.81966 0.881775 0.41881 2.68127 0.245189 -0.154806 -0.0186583 -5.07263 
22 7.44071 9.31237 5.87471 2.06826 -4.44201 0.573904 -0.958219 0.447282 0.248825 -5.04734 
23 2.92816 1.81833 10.5482 1.36604 -0.966841 -0.287739 -0.243574 -0.800917 0.0960105 -5.07004 
24 7.3446 9.27704 10.4787 5.51541 -0.30063 3.42836 0.095215 1.35367 -0.227761 -5.04299 
25 1.45224 4.21789 1.23444 -2.00056 -0.221166 0.291732 0.663017 0.384145 -0.204771 -5.17755 
26 5.89692 11.92 1.17747 0.149193 1.62298 1.13123 0.2833 -0.741802 0.0203845 -5.02118 
27 1.5682 4.35709 5.86956 -0.110947 -1.42678 2.77601 -0.566179 -0.0283247 0.106166 -5.01786 
28 5.87854 12.0555 5.84026 0.118125 -0.74806 -1.52136 -0.25276 -1.1949 -0.295809 -4.94382 
29 1.41525 4.28429 10.4598 2.4554 -0.247 -4.17761 0.485691 0.289142 -0.126656 -5.14717 
30 5.85887 11.9913 10.6582 1.01653 0.252017 -1.56652 0.208629 -0.654378 -0.15421 -5.18217 
31 0.153405 6.86469 1.19435 3.52719 -0.952827 0.00169683 -0.623825 -0.734287 0.202981 -5.09759 
32 4.3222 14.3748 1.12856 1.47448 1.24979 -4.22187 0.124589 1.12799 0.280289 -5.0951 
33 8.83601 6.81026 5.82216 1.40746 2.2963 -1.35391 0.418468 0.0437996 0.106384 -5.19199 
34 4.38706 14.5274 5.76453 -3.08724 0.797628 -3.23097 -0.370169 -0.857069 0.0371823 -5.13423 
35 8.79076 6.9031 10.5162 1.40087 -0.498327 4.65237 1.04248 -0.6213 -0.234034 -5.03601 
36 4.38026 14.5407 10.5161 1.45577 -1.12743 0.827659 0.38108 -0.566774 0.474993 -4.96643 
37 5.89783 1.61758 1.22664 -1.4635 0.201843 0.503488 -0.393019 0.250246 0.158147 -5.13962 
38 1.33105 9.37121 1.16924 -3.32106 2.11719 0.0564971 0.987447 0.322489 -0.24811 -4.99111 
39 5.98147 1.60782 5.82779 -3.54898 1.53598 -1.85901 -0.25347 -0.00908529 -0.0790421 -5.02029 
40 1.50277 9.3897 5.95914 -1.3929 -1.05312 -4.38443 -0.688411 0.136104 0.154842 -5.17485 
41 5.88296 1.6887 10.5491 0.635242 1.72234 -2.86027 0.276305 0.522958 0.190192 -5.21934 
42 1.49894 9.28373 10.6012 -0.118319 0.641162 -1.19032 -0.344743 0.21146 -0.499386 -5.14575 
43 4.54242 4.26931 1.23987 -2.43118 1.67071 1.61143 -0.789873 0.0111656 -0.257848 -5.15337 
44 0.0857733 12.0675 1.13101 0.0757938 1.65215 -2.13058 -0.798893 -0.843194 -0.0329211 -5.13398 
45 4.48302 4.16802 5.88624 -2.95606 -0.353141 -1.10057 0.0126752 -0.0504204 0.00436035 -5.02509 
46 8.70809 11.9602 5.87874 2.91783 -1.83798 0.457572 1.00434 -1.06764 -0.117698 -5.08401 
47 4.44573 4.1603 10.5788 -0.0320884 1.77346 -3.86496 -0.00253505 0.863727 -0.00265352 -5.06632 
48 0.000797176 11.8841 10.5419 -4.27157 1.08149 3.46103 0.0360918 0.16323 0.0231108 -5.20453 
49 3.01525 6.92025 1.06856 2.9141 1.53906 2.58652 -0.408101 -1.25117 -0.911925 -5.04915 
50 7.33885 14.3866 1.04989 -1.62838 -0.809896 1.31419 -0.0100657 0.474258 -0.297176 -5.12176 
51 3.02281 6.77566 5.86624 1.17685 4.84613 1.07444 -0.122402 0.350074 -0.228744 -5.13274 
52 7.24919 14.399 5.95772 1.30425 -2.72802 -4.33677 0.894811 1.60562 0.465467 -5.05299 
53 3.01554 6.78053 10.6501 1.42414 1.48233 -3.67437 -0.143451 0.00396998 0.120672 -5.19547 
54 7.31891 14.5234 10.5721 -0.788333 -1.1537 0.119332 0.840016 -0.584422 0.195125 -5.06268 
55 1.54958 0.89024 3.62215 0.449431 -0.421714 -0.463768 -0.932787 0.499159 -0.0360404 -5.11739 
56 5.9058 8.49877 3.39836 -4.55057 3.46527 0.761428 0.0122956 -0.252468 -0.243994 -5.20999 
57 1.4474 0.795643 8.139 3.52144 -0.0120294 -0.172594 -0.248539 0.0125314 0.0380354 -5.03378 
58 5.91151 8.59944 8.08233 -2.30767 -0.28241 -3.84038 0.239514 -1.79466 0.00303384 -5.188 
59 1.48083 0.845047 12.7357 1.02641 -2.23748 2.07545 -0.100884 0.320457 0.411308 -5.21151 
60 6.04013 8.56799 12.9162 -2.00677 -0.472284 -1.67823 -0.442211 -0.0150459 0.247419 -5.05648 
61 8.76837 3.52091 3.53555 -1.72083 -0.483515 2.30874 1.16534 -1.07701 -0.0874772 -5.05732 
62 4.35606 11.0071 3.4856 2.04203 -1.04061 -3.116 0.587852 0.536872 -0.285893 -5.12655 
63 8.76411 3.30929 8.17023 -3.35185 -1.84731 -1.96454 0.0222359 0.296513 0.075269 -5.13176 
64 4.50969 11.0553 8.17008 1.63243 1.92842 1.32328 -1.22352 0.375603 0.160372 -4.91756 
65 0.0102151 3.38974 12.9386 2.16892 -1.57229 -0.848707 0.0920211 0.66468 -0.161584 -5.13199 
66 4.42939 11.0025 13.0364 3.89479 -0.358384 0.591361 -0.184657 0.366239 0.121735 -5.14171 
67 7.48173 5.88599 3.44479 0.177198 3.49736 -0.325698 -0.765132 0.650576 -0.268687 -5.04998 
68 2.94193 13.7198 3.53158 1.29538 5.61937 0.626604 0.0559012 -0.371725 -0.176912 -5.11127 
69 7.42561 5.90347 8.19559 0.681565 3.16322 0.775062 0.0125674 0.410733 0.263965 -5.17984 
70 3.07665 13.6611 8.21829 1.84502 -0.090497 1.28039 -0.377013 -0.0609288 0.156554 -5.10497 
71 7.3591 5.95532 12.7744 -0.214756 2.68173 1.95819 0.335753 -0.105394 -0.068362 -5.08913 
72 2.87987 13.4607 12.8759 -1.78451 -0.787802 2.15403 0.0544154 1.20014 -0.0757226 -5.07573 
73 4.53398 0.970091 3.5101 1.90622 -0.500962 0.114426 -0.121999 -1.13834 0.014479 -5.11356 
74 0.0046819 8.37426 3.55572 -1.23452 -1.3054 0.0824937 -0.403836 0.697844 0.117615 -5.02227 
75 4.32896 0.962034 8.02297 2.89585 -1.56925 -1.49351 0.384847 -0.704392 -0.114947 -5.08572 
76 0.0483359 8.68023 8.10952 2.43742 -0.722576 0.361122 -0.878238 -0.660521 -0.142316 -5.1144 
77 4.39569 0.742049 12.8415 0.787853 1.12626 3.06508 -0.0931518 0.662812 0.418851 -5.20223 
78 8.80049 8.54178 12.9105 1.47745 -0.612567 -1.88555 0.531311 0.0482824 0.398814 -5.05369 
79 2.98658 3.40549 3.4797 -0.451635 1.31381 0.495885 -0.87065 0.598363 -0.409081 -5.14386 
80 7.39759 11.0132 3.49951 -1.28124 1.18361 0.288532 -0.4448 -0.0673981 0.198035 -5.29686 
81 2.80597 3.33457 8.21132 -3.67106 0.749721 1.57192 0.101577 0.488042 0.0157808 -5.08464 
82 7.10981 11.1403 8.13074 -3.1331 -0.175991 2.54021 2.69954 0.46363 -0.178605 -4.86846 
83 2.99698 3.46322 13.0313 -1.17546 -4.59334 -2.58146 -0.198459 -0.30444 0.0112764 -5.15206 
84 7.35089 11.0923 12.8244 -2.36444 0.0857977 -1.73895 -0.00264935 0.392758 0.340777 -5.13249 
85 1.55868 6.01051 3.5948 -0.775941 4.05983 -0.331615 -0.322684 -0.993935 0.290956 -5.11184 
86 5.95329 13.6788 3.46374 -2.47452 -0.673156 -2.81842 -0.913422 -0.201347 -0.155567 -5.13321 
87 1.51518 5.9532 8.27108 0.241619 3.25654 -0.480937 -0.167791 0.200763 0.145967 -5.12566 
88 5.88733 13.7003 8.33386 -3.45383 -3.60595 -2.45243 0.13132 -0.226916 0.0120751 -5.08192 
89 1.45083 5.99351 12.8396 0.0505203 1.29545 4.12176 0.604396 0.339511 0.118148 -5.09768 
90 5.82882 13.6167 12.8797 -0.443769 -0.168319 0.70384 0.0848677 -0.188162 -0.0259718 -5.02417 
91 7.45343 0.857475 3.58231 0.326997 0.045308 3.42554 0.247646 0.269651 -0.401766 -5.10085 
92 2.88617 8.55874 3.57221 -0.0449073 2.2313 1.44536 0.753614 -0.633339 0.162444 -5.11363 
93 7.29764 0.775387 8.19281 -0.0548224 -2.90759 0.0701242 0.469444 0.631208 -0.111498 -5.15055 
94 3.09336 8.468 8.22661 1.80705 -0.924634 0.572182 -0.595747 -0.372902 0.133645 -5.13419 
95 7.34675 0.910214 12.9459 -2.94354 -2.70076 0.361582 -0.266294 -0.242637 -0.233566 -5.18094 
96 3.00463 8.69304 12.7827 -2.12381 -1.12717 2.04626 -0.290664 -1.02116 -0.248557 -5.08309 
97 5.9168 3.33244 3.53795 0.923324 0.93535 2.09373 0.0128446 0.417792 -0.117204 -5.08247 
98 1.50751 10.9808 3.60035 2.64332 -0.540761 0.834389 -0.688886 1.10845 -0.32284 -5.14364 
99 5.82669 3.31602 8.14387 -0.100222 -0.882112 -0.746877 0.442742 0.565698 -0.328036 -5.09804 
100 1.43038 11.2066 8.24539 -0.636655 0.215641 0.633044 0.191438 -0.715512 0.0449302 -5.08996 
101 5.85304 3.43541 12.9758 -4.10801 0.343866 -2.9726 0.380549 -0.422558 0.0897501 -5.21924 
102 1.33536 11.1795 12.8826 0.0431884 -1.05715 -1.17265 -0.00340025 -0.549158 -0.369153 -5.06793 
103 4.40169 5.98241 3.54082 3.70746 -3.56006 0.776341 0.712064 -0.0495057 -0.175406 -5.11704 
104 8.75409 13.6758 3.42263 0.680742 2.54745 2.76466 1.14996 -0.669217 -0.156126 -5.16557 
105 4.48551 5.78267 8.25367 4.75885 -2.20358 -0.390714 0.111776 0.94153 0.432377 -5.0823 
106 0.0756037 13.6895 8.28105 -0.351254 -0.232803 3.01892 -0.937678 -0.773233 0.137069 -5.11222 
107 4.46917 6.08654 12.908 -0.537099 0.607815 0.432176 -0.677912 0.12338 -0.29962 -5.08182 
108 8.7713 13.7297 12.7905 -1.09315 -1.43586 2.58416 0.201737 -0.371957 -0.161885 -5.11818 
1 0.0361605 1.83942 1.15139 -0.00620058 -0.107379 -0.892486 0.355565 -0.864124 0.145613 -5.0119 
2 4.50408 9.39019 1.15622 -0.338724 3.80028 -0.063454 -0.966838 -0.20554 0.102552 -5.11959 
3 8.72151 1.50009 5.81856 0.417586 -0.182671 0.818549 0.577321 1.6957 0.2698 -5.119 
4 4.4983 9.34273 5.83487 -0.739554 4.57983 3.53634 -1.15267 -0.489503 -0.02201 -5.18995 
5 0.0158841 1.6776 10.5642 1.80706 -0.251829 -2.00473 -0.367046 0.459554 -0.130318 -5.11878 
6 4.52009 9.22955 10.5906 0.709748 2.78238 0.847872 -0.40658 0.417336 -0.120471 -5.10301 
7 7.29496 4.22069 1.21738 -0.952004 -0.885211 -0.573736 0.541003 1.39004 0.0549742 -5.04243 
8 2.92456 11.9312 1.07236 -1.04157 2.59094 -4.16347 0.183837 0.208855 -0.0585158 -5.03342 
9 7.38813 4.37193 5.87656 -1.76321 0.491738 -0.203322 -0.472125 -1.44397 0.0114543 -5.03529 
10 2.94438 11.9461 5.64014 -0.596948 -1.71535 3.06828 0.430673 -0.392785 0.282736 -5.21295 
11 7.35382 4.29549 10.5343 -2.86009 3.72039 -0.150511 0.408525 -0.625003 -0.421029 -5.06442 
12 3.00955 11.9393 10.659 -0.473112 2.67622 -0.898052 -1.08211 -0.229076 -0.0830619 -5.15676 
13 5.99926 6.93225 1.1294 -2.32831 -1.09222 -0.52495 -0.852292 -1.00137 0.0563908 -5.08496 
14 1.44129 14.4799 1.19462 0.277747 -1.20135 0.632487 -0.257414 0.468369 -0.507308 -5.09976 
15 5.98696 6.8138 5.88748 2.0211 -1.30538 1.93019 -0.502066 0.265638 -0.0890558 -5.18884 
16 1.56769 14.5455 5.96519 -0.79359 3.35754 -0.0853655 -0.12175 -0.55832 -0.0811145 -5.11549 
17 5.94692 6.86877 10.5503 4.14736 -0.230408 1.70033 0.0155899 -0.699311 -0.433664 -5.04545 
18 1.29223 14.438 10.6358 -3.11389 1.42512 0.832742 1.54916 -0.220907 0.138843 -5.12838 
19 2.95447 1.76298 1.25957 -1.37373 -1.45483 -0.675375 0.165482 -0.132533 0.125723 -5.07501 
20 7.25843 9.38696 1.07202 1.69989 -2.852 -0.18582 1.36315 0.453874 -0.419957 -5.08436 
21 2.93258 1.69548 5.87678 -0.922265 -1.04329 -0.448062 0.0759562 -0.127099 0.202865 -5.01936 
22 7.32672 9.45048 5.89181 0.931189 3.09719 1.77321 1.67145 -1.22436 0.25902 -4.98063 
23 2.98384 1.52345 10.5416 -1.95068 -0.910051 0.780917 -0.251618 0.903259 -0.262186 -5.17096 
24 7.32631 9.35429 10.5443 -2.19642 -1.23111 0.91434 0.786395 -0.185719 0.167637 -5.16838 
25 1.49452 4.32481 1.14297 0.228311 -0.496959 -1.96202 -1.02872 -0.00432726 -0.0142438 -4.982 
26 5.91305 11.9206 1.09761 -0.425435 3.07273 -2.66955 -0.492589 0.875562 0.197179 -5.15274 
27 1.36522 4.24078 5.93114 -1.43114 -1.55196 -1.72528 0.362636 -0.697892 0.227613 -5.14582 
28 5.97402 11.7146 5.8152 1.34758 -0.499107 3.92056 -0.23762 1.6497 -0.083296 -5.04415 
29 1.52512 4.24535 10.58 -1.86731 -1.96914 1.61618 0.0783921 -1.02125 -0.243241 -5.07857 
30 5.79168 11.7869 10.4533 -0.064424 0.454863 -1.82791 0.623102 0.590771 0.288871 -5.17668 
31 8.81868 6.85584 1.12183 -4.8646 3.08159 1.27026 0.150209 -0.436822 -0.136882 -5.06093 
32 4.37372 14.6007 1.09996 1.67366 -0.858 2.31779 0.472015 -0.103796 -0.279091 -5.10251 
33 0.0732171 6.78112 5.88189 -1.10164 1.44571 -1.42087 -0.412582 1.35914 -0.53104 -5.10127 
34 4.50361 14.4217 5.8562 5.46337 -0.68893 2.69692 0.250323 -0.0865789 -0.0948101 -5.2317 
35 0.10499 6.68677 10.6556 -2.14575 -0.484987 -0.610628 -0.751339 0.877579 0.125366 -5.08741 
36 4.45616 14.4034 10.6592 0.130392 -1.59974 -0.93894 -0.453903 -0.129564 0.211461 -5.06328 
37 5.92945 1.89826 1.19446 2.50538 2.95079 -0.479026 -0.488352 -0.984734 0.459782 -4.99389 
38 1.53987 9.42339 1.22181 3.17272 -3.88439 0.706216 -0.517527 -0.473662 -0.324408 -5.13333 
39 5.83266 1.71418 5.85124 0.213063 1.06888 2.01899 0.30526 0.520238 -0.170348 -5.23321 
40 1.47927 9.38875 5.79844 1.92116 -0.567668 0.305509 0.496676 -0.419772 -0.373634 -5.04931 
41 5.89362 1.68014 10.51 -0.618046 -2.36465 2.46226 0.169577 -0.201142 -0.0415018 -5.16778 
42 1.46579 9.47954 10.4632 0.985923 0.0650556 2.48641 0.0707639 -1.19476 0.270866 -5.15676 
43 4.33229 4.30484 1.08196 2.22556 -1.31389 -2.97936 0.550362 0.312863 -0.238248 -5.02187 
44 8.77026 11.9021 1.1795 -1.56573 -1.3864 -0.197689 0.135906 0.290266 -0.114433 -5.11989 
45 4.33102 4.34368 5.85992 3.1761 0.778168 0.926381 0.489269 -0.572747 0.35143 -5.15613 
46 0.156432 11.8099 5.95676 -1.47929 1.12405 0.98409 -0.824471 1.31156 -0.15625 -5.0156 
47 4.46488 4.3499 10.486 0.105413 -1.35517 2.0216 -0.26692 -0.683556 -0.37702 -5.06621 
48 8.79272 11.9472 10.6115 5.60733 -1.50556 -1.54878 0.107091 -0.317295 -0.15315 -5.11481 
49 2.94788 6.75534 1.35289 -1.66874 0.196596 -0.223119 0.288715 0.857394 -0.0101593 -5.17455 
50 7.37913 14.6481 1.33818 2.52618 2.12779 0.133243 -0.38686 -0.659574 -0.349471 -5.06388 
51 2.93133 6.83093 5.89229 -2.28077 -2.92782 -4.03481 0.139224 -0.173138 0.225969 -5.0047 
52 7.46427 14.4233 5.74773 -1.35431 0.121608 1.03548 -0.797912 -1.00613 -0.0435141 -4.96826 
53 2.90813 6.81776 10.4548 -3.13289 0.687619 2.18369 0.541409 0.080907 -0.0817225 -5.16697 
54 7.36776 14.4571 10.5253 -2.48702 -1.19029 -1.16182 -0.717232 -0.0557029 0.117596 -5.19433 
55 1.44764 0.89118 3.41543 -0.80942 -0.902009 0.841315 0.0418026 -0.260733 -0.862889 -5.16444 
56 5.89781 8.58062 3.54618 3.35404 -1.27441 -0.00537856 -0.0811713 0.389048 -0.264853 -5.15666 
57 1.47065 0.840133 8.32013 -1.6723 1.28619 0.449756 0.188563 -0.132352 0.133289 -5.26006 
58 5.96505 8.45829 8.34593 1.37859 3.5624 3.79724 -0.572904 -0.000452957 0.427853 -5.03745 
59 1.39811 0.77995 13.068 -1.60877 3.07638 -0.0295046 -0.144424 0.693992 0.15673 -5.19122 
60 5.76417 8.4371 12.8215 0.419618 -1.9839 -0.140186 0.28049 0.221857 0.0276241 -5.16641 
61 0.127748 3.40066 3.60669 -0.445892 1.57174 -1.5549 -1.38712 0.27677 0.279979 -5.10213 
62 4.44414 11.2092 3.38248 -2.61483 -0.259538 3.26376 -0.285332 -0.70756 0.405878 -5.18697 
63 8.83964 3.43911 8.20275 5.76804 1.89389 2.44691 0.624262 -0.408136 -0.222736 -5.14773 
64 4.2889 10.9753 8.1394 0.30045 -3.23385 -4.08161 2.05619 0.930734 0.563715 -4.85806 
65 8.81172 3.41537 12.875 -2.61263 0.968995 0.924791 0.349693 -0.500391 -0.277164 -5.1262 
66 4.33123 11.0686 12.7846 -2.86389 -0.593326 -2.18163 0.446598 -0.208426 0.521236 -5.07128 
67 7.38236 6.11253 3.53195 1.71885 -1.85894 0.41443 0.728848 -0.739177 -0.25587 -5.06859 
68 2.9063 13.6425 3.35573 -0.127672 -2.73485 -2.37876 0.466451 0.660233 -0.233629 -5.11811 
69 7.46001 6.02158 8.25942 0.208627 -3.0918 1.13012 -0.213373 -0.511132 0.166324 -5.0725 
70 2.83782 13.527 8.17867 -4.21481 -1.47643 1.03106 0.358483 0.702723 -0.0799495 -5.1495 
71 7.40612 5.92488 13.0518 -1.118 -1.44674 -2.66557 0.143146 0.579446 -0.139971 -5.13751 
72 2.94087 13.6807 12.9458 2.04426 3.01433 -0.914838 -0.0387356 -0.0452046 0.127713 -5.15283 
73 4.34898 0.860073 3.42289 -2.49525 2.05327 2.22904 -0.135988 0.362849 -0.153237 -5.16293 
74 8.78192 8.71417 3.41668 2.3423 2.52318 -1.60453 0.926355 -1.17962 0.168288 -5.1853 
75 4.53782 0.711641 8.33397 -1.67392 -0.199033 1.76878 -0.671829 0.733528 0.11575 -5.21348 
76 8.8319 8.43599 8.31599 -2.66584 -1.69819 0.449508 0.810639 0.685242 0.240533 -5.048 
77 4.39298 0.935737 12.9354 -0.187586 1.11443 -2.72109 0.0924676 -0.228657 0.0815684 -5.19531 
78 0.0084452 8.54039 12.8826 -2.46158 -0.0239892 1.13706 -0.389339 -0.671705 0.225368 -5.13053 
79 2.89769 3.45176 3.62003 2.3348 -1.51417 2.04162 0.592105 -0.0964249 0.252567 -5.1613 
80 7.48876 11.1664 3.5361 -0.0200977 0.429482 -0.479895 -1.03917 0.241041 -0.400561 -5.03347 
81 3.01866 3.44742 8.21883 5.3822 -2.14776 -0.805979 -0.403397 -0.48015 0.34855 -5.14498 
82 7.55052 10.9459 8.22247 1.67706 -1.97116 -2.99028 -1.45482 0.404338 0.00161389 -5.02385 
83 2.86569 3.37138 12.7012 0.702099 0.590362 0.880467 0.59462 -0.387796 -0.367699 -5.15382 
84 7.37421 11.0356 12.9441 2.75112 -1.11621 0.863432 -0.195446 -0.0484746 -0.189878 -5.21039 
85 1.47594 5.96842 3.53371 -2.89092 -1.57874 1.64163 -0.0230459 0.622383 0.117039 -5.10772 
86 5.86879 13.6553 3.44211 3.26584 1.23954 3.8039 0.529724 0.339055 0.14271 -5.12848 
87 1.48784 6.01797 8.13076 0.182962 -4.13058 0.177641 0.236568 -0.200509 -0.240409 -5.13788 
88 5.87932 13.5202 8.00466 3.63379 -1.39639 0.81901 -0.172727 -0.423029 -0.0496849 -5.2622 
89 1.60673 5.86346 12.9362 -0.316051 -1.44555 -2.77097 -1.56927 0.179501 0.285066 -4.96431 
90 5.86481 13.6254 12.9334 3.07499 0.052529 0.687634 -0.0289226 0.258937 0.188303 -5.27085 
91 7.34417 0.825404 3.46038 -3.8139 2.06421 -4.26165 0.129929 0.0730063 0.676802 -5.16085 
92 2.90562 8.497 3.40449 -0.714671 0.0210564 -1.12572 0.224659 0.988172 0.308322 -5.16958 
93 7.47549 0.754091 8.13718 0.350309 2.87417 -0.39978 -0.395968 0.787631 -0.582396 -5.09508 
94 2.92559 8.61345 8.11649 -2.12816 2.36732 -2.81384 0.308708 -1.17809 -0.00411896 -5.08045 
95 7.34179 0.830585 12.8801 3.33129 0.823554 1.02222 0.22763 -0.0147353 0.284836 -5.2106 
96 2.84117 8.36161 12.9919 1.58302 -2.36847 -1.10889 0.305947 0.723005 0.405875 -5.13844 
97 5.9283 3.49104 3.51543 -1.36722 -0.696712 -0.653315 0.401187 -0.36982 -0.109834 -5.16921 
98 1.36977 11.2603 3.41741 -0.0915385 -1.81738 -3.00214 1.07274 -1.43508 0.179381 -4.94829 
99 5.96069 3.42417 8.19791 0.880916 0.609943 -1.0177 0.207837 -0.259921 0.442611 -5.0902 
100 1.53673 11.0022 8.13612 2.8239 -0.431656 -0.0825888 -0.910551 0.223558 0.240612 -4.99894 
101 5.96276 3.45071 12.8528 3.34487 0.415054 1.70972 -0.788355 0.0732321 -0.131518 -5.13656 
102 1.56586 10.9913 12.91 -0.740749 -0.579822 0.867024 -0.614838 0.0731583 -0.14948 -5.18659 
103 4.50256 5.96247 3.53896 -3.04956 3.3885 0.0759694 -0.828475 0.298684 0.33768 -5.08501 
104 0.0852819 13.5984 3.59917 -1.63773 -0.502416 -1.62331 -1.21904 0.95048 -0.379381 -5.0257 
105 4.48464 5.99217 8.08949 -5.40902 3.86298 -1.35912 -0.375996 -0.0396872 -0.122281 -5.17538 
106 8.74616 13.5409 8.1579 0.212091 -0.809961 -4.88191 0.806301 0.0534078 -0.376366 -5.05863 
107 4.35824 5.81753 12.8951 1.61585 -1.47616 0.190551 1.19215 0.194016 0.149156 -5.07531 
108 8.82042 13.5687 12.9831 -0.2863 -1.63267 1.71883 0.0496663 0.440693 -0.25765 -5.2539 
1 8.85671 1.65112 1.22037 -1.59444 -1.32629 0.458718 -0.294148 0.961531 0.198327 -5.21668 
2 4.42881 9.46101 1.13 0.828113 -3.31104 0.99696 -0.227534 -0.314872 -0.581812 -5.07224 
3 0.0322893 1.89778 5.87295 1.47163 0.647855 -0.496438 0.524943 -1.37077 0.109119 -5.02271 
4 4.44514 9.29266 5.818 1.70008 -1.15368 0.753814 -0.264829 1.40967 0.00294867 -5.04142 
5 8.69097 1.66486 10.5353 -1.98148 -1.09962 0.889793 1.48181 0.0163858 0.2176 -5.05674 
6 4.27364 9.4988 10.5 3.01619 -0.144532 -1.38668 1.14961 -0.72069 0.199582 -5.12482 
7 7.45419 4.40532 1.18855 -1.16386 -1.8293 -3.59109 -1.41272 -1.71588 0.480824 -4.96102 
8 2.95247 12.014 1.08814 1.02235 -1.49731 6.31117 -0.141847 -0.0874249 0.0314011 -5.26302 
9 7.42116 4.18271 5.88483 2.87509 2.04122 1.15484 -0.499472 1.85587 0.0587714 -5.06861 
10 2.9307 11.9806 6.00112 -1.07875 -1.31556 1.99875 0.484436 -0.697071 0.0528905 -5.20602 
11 7.38495 4.13278 10.4609 1.97636 -2.51854 0.779951 -0.439795 1.64842 -0.156865 -5.1271 
12 2.89568 11.9423 10.4897 0.779725 -4.19304 1.39842 0.29401 -0.346242 -0.70908 -5.00801 
13 5.66122 6.73829 1.22259 2.29558 1.53863 -0.173217 1.28345 1.02749 -0.342596 -5.08441 
14 1.53948 14.5433 1.12936 2.75413 1.27387 -0.194713 -0.105542 -0.415644 0.21845 -5.12665 
15 5.80714 6.91273 5.89248 -3.35769 -1.13337 -2.19219 0.941673 -1.14437 0.213075 -4.90345 
16 1.48447 14.4464 5.66432 -3.38692 -2.72496 -0.977305 -0.735577 0.925158 0.727873 -5.16609 
17 5.74086 6.73763 10.5165 -3.73978 2.56973 -2.93225 1.1187 0.501987 0.245543 -5.04032 
18 1.45296 14.5181 10.5248 3.045 0.943476 -1.65931 -0.371456 -0.0163235 0.25638 -5.17383 
19 2.9592 1.64002 1.09886 0.374453 -1.62518 1.12814 -0.405289 0.304017 0.0692149 -5.14993 
20 7.40365 9.40498 1.19365 -2.54733 1.95256 1.48527 -0.51771 -0.316795 0.190272 -5.17127 
21 2.98759 1.65414 5.90943 1.01404 2.72117 -1.9338 -0.274413 0.412404 -0.125287 -5.0958 
22 7.51433 9.31462 5.81377 -2.65525 1.82673 -2.45278 -0.409883 1.32296 -0.386278 -5.08178 
23 2.902 1.74577 10.5979 1.24052 2.3019 0.042222 -0.451695 -0.779053 0.0485072 -5.01368 
24 7.4549 9.36836 10.6235 -1.57807 -0.729405 -4.09468 -1.24171 -0.209034 0.109663 -5.04592 
25 1.46274 4.26056 1.20664 0.682198 -1.26627 1.662 0.391467 -0.543794 0.157531 -5.08407 
26 5.84099 12.0403 1.19545 0.952225 -4.0062 3.10057 0.871061 -0.475945 -0.171164 -4.96277 
27 1.5833 4.21011 5.81764 3.88974 4.14058 -1.14253 -0.815472 0.768551 -0.119679 -5.06188 
28 5.92257 12.0748 5.8914 -0.214132 0.568686 -1.82954 0.332629 -1.05256 -0.0568374 -5.21793 
29 1.45572 4.21855 10.5492 1.08818 3.88286 1.01517 -0.549879 0.352761 0.0263172 -5.1448 
30 6.09575 11.972 10.6267 -0.151885 -1.31025 3.40343 -1.2525 -0.273897 -0.449778 -4.97642 
31 8.82797 6.73808 1.20664 1.15636 -3.40255 -0.346259 0.00434246 1.50583 0.319003 -5.05721 
